TEMPERATURA;FLUXO-SAIDA;ALTURA
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
